,total_items
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=83907-83985,604
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=83986-84063,795
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84064-84141,825
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84142-84219,988
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84298-84375,728
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84219-84238,462
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84239-84258,924
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84258-84297,384
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84531-84609,706
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84610-84629,858
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84630-84648,117
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84648-84687,490
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84767-84844,689
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84844-84922,718
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84923-84961,407
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=84961-85000,847
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85079-85156,802
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85000-85039,780
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85039-85078,371
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85156-85234,794
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85235-85244,1553
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85255-85273,177
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85273-85312,384
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85392-85469,971
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85313-85352,401
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85352-85371,92
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85372-85381,1056
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85548-85625,625
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85469-85508,394
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85508-85527,866
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85528-85547,432
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85625-85703,827
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85781-85820,295
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85820-85839,798
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85840-85859,245
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85860-85898,242
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85898-85937,796
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85938-85957,845
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85958-85977,349
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=85977-86016,455
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86017-86055,359
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86055-86094,744
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86094-86172,769
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86173-86250,927
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86251-86329,804
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86330-86407,743
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86407-86485,886
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86486-86563,703
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86564-86641,639
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86642-86719,858
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86719-86797,766
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86798-86875,658
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86875-86953,620
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=86954-87031,756
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87031-87109,767
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87267-87344,963
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87500-87578,763
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87579-87656,945
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87735-87812,849
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87656-87695,899
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87695-87734,585
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87813-87891,662
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87892-87969,724
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=87969-88008,515
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88008-88047,708
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88048-88067,603
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88068-88086,577
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88086-88125,292
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88125-88144,717
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88145-88164,398
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88164-88203,510
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88204-88223,209
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88224-88242,814
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88242-88281,521
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88281-88359,581
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88360-88437,636
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88438-88516,611
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88517-88594,619
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88594-88633,673
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88633-88672,833
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88673-88711,298
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88711-88750,922
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88751-88829,781
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88830-88868,633
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88868-88907,477
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88907-88985,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=88986-89063,591
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89064-89141,654
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89142-89219,564
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89219-89297,605
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89298-89375,570
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89375-89453,649
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89454-89531,746
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89531-89609,525
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89610-89687,556
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89688-89766,766
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89767-89844,609
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89844-89922,988
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=89923-90000,910
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=90000.0-100000.0,8
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=100000.0-125000.0,14
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=125000.0-150000.0,4
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=175000.0-200000.0,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=375000-375781,522
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=378126-378907,547
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=378908-379688,482
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=380470-381250,570
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=379688-380078,907
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=380078-380469,375
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=381250-382031,685
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=382032-382812,698
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=382812-383202,257
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=383202-383299,520
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=385158-385938,796
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=384376-384766,807
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=384766-385157,462
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=385938-386328,892
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=386328-386719,224
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=386916-387110,339
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=386720-386817,76
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=386817-386866,58
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=386867-386891,1311
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=387110-387500,306
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=393750-394531,493
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=394532-395312,574
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=395312-396875,875
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=398438-399219,478
https://api.mercadolibre.com/sites/MLC/search?category=MLC1196&price=399220-400000,600
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=*-12500,239
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=12500-15000,376
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=15000-17500,517
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=17500-18750,430
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=18751-20000,586
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=20000-21250,576
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=21251-22500,443
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=22500-25000,827
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=25000-27500,797
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=27500-30000,754
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=30000-32500,681
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=32500-33750,481
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=33751-34375,139
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=34375-34687,579
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=34688-35000,629
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=40000-45000,651
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=35000-37500,663
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=37500-40000,525
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=45000-50000,778
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=50000-60000,826
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=60000-75000,951
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75000-75000,2933
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=80001-85000,185
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=76251-77500,97
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75313-75625,15
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75079-75156,1
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75000-75009,2933
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75020-75039,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75039-75078,3
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75156-75312,12
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=75625-76250,31
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=77500-80000,89
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=95000-95000,31029
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=85000-86250,52
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=86251-86875,16
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=87188-87500,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=86954-86992,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=86992-87001,3048
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=87012-87031,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=87031-87187,7
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=87500-88750,43
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=89064-89375,6
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=88751-88907,17
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=88986-88995,3055
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=89006-89024,0
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=90000-90000,2382
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=89375-89453,2
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=89453-89492,1
https://api.mercadolibre.com/sites/MLC/search?category=MLC59887&price=89493-89512,2411
